TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
59.36952;3.788625;0.04318866;0.7634099;0.3087696;-0.02132532;0.7853683;0.460941;-0.06451398;0.0219584;0.1521714
59.38993;3.809039;0.04378447;0.7630651;0.3076821;-0.02072952;0.7850235;0.4598535;-0.06451399;0.0219584;0.1521714
59.42147;3.840574;0.04389367;0.7630409;0.3077798;-0.02060299;0.7850152;0.4599529;-0.06449666;0.0219743;0.1521731
59.44318;3.862278;0.04419491;0.7631001;0.3087474;-0.02029593;0.7850779;0.4609213;-0.06449084;0.0219778;0.1521739
59.47186;3.890963;0.04438618;0.763018;0.3086866;-0.0200966;0.7849969;0.4608625;-0.06448278;0.0219789;0.1521759
59.49477;3.913872;0.04432367;0.7629689;0.3082182;-0.02016284;0.7849467;0.4603932;-0.06448651;0.0219778;0.152175
59.52392;3.943016;0.04395265;0.7632369;0.3076246;-0.02052653;0.7852172;0.4598012;-0.06447918;0.0219803;0.1521766
59.55389;3.972983;0.04358608;0.7635262;0.307354;-0.02089073;0.7855074;0.459531;-0.06447681;0.0219812;0.152177
59.57283;3.991923;0.04351993;0.7636402;0.3073747;-0.02096339;0.7856149;0.459551;-0.06448332;0.0219747;0.1521763
59.59764;4.016736;0.04341566;0.7635416;0.3078258;-0.0210675;0.7855151;0.4600023;-0.06448316;0.0219735;0.1521765
59.62576;4.044852;0.04309629;0.7635068;0.3082955;-0.0213788;0.7854814;0.460474;-0.06447509;0.0219746;0.1521785
59.64988;4.068972;0.04302134;0.763498;0.3085762;-0.02145139;0.7854735;0.4607551;-0.06447273;0.0219755;0.1521789
59.67464;4.093736;0.0427246;0.763679;0.3090526;-0.02176217;0.7856453;0.4612297;-0.06448677;0.0219663;0.1521771
59.70763;4.126723;0.04266387;0.7634007;0.3086197;-0.02182857;0.7853475;0.4607994;-0.06449244;0.0219468;0.1521797
59.72613;4.145224;0.04269863;0.7630849;0.3084635;-0.02179838;0.7850277;0.4606414;-0.06449701;0.0219428;0.1521779
59.74702;4.166119;0.04253896;0.7625619;0.3083507;-0.02194884;0.7845038;0.4605308;-0.0644878;0.0219419;0.1521801
59.77181;4.190903;0.04313675;0.7627325;0.3083894;-0.02134716;0.7846771;0.46057;-0.06448391;0.0219446;0.1521806
59.79503;4.214127;0.04357265;0.7629704;0.3086788;-0.02090928;0.784917;0.4608595;-0.06448193;0.0219466;0.1521807
59.82441;4.243506;0.04357395;0.7632276;0.3087919;-0.02090045;0.7851769;0.4609745;-0.0644744;0.0219493;0.1521826
59.84535;4.264441;0.04366565;0.7636565;0.3089512;-0.0208105;0.785598;0.4611346;-0.06447615;0.0219415;0.1521834
59.87043;4.289523;0.04389757;0.7638234;0.3086289;-0.02056467;0.7857814;0.4608123;-0.06446224;0.021958;0.1521834
59.8955;4.314596;0.0434917;0.7634349;0.3080768;-0.02096471;0.7853936;0.4602616;-0.06445641;0.0219587;0.1521848
