TotalTime;SegmentTime;XTran1;YTran1;ZTran1
10.15474;3.71032;0.07785688;0.6756755;0.7901893
10.17599;3.731567;0.0773465;0.6756959;0.790148
10.20709;3.76267;0.07711954;0.6759174;0.7902589
10.23304;3.78862;0.07692443;0.6763216;0.7904143
10.26778;3.823356;0.07715864;0.6766053;0.7904657
10.28771;3.843292;0.07727678;0.676623;0.7904413
10.31078;3.866356;0.07732786;0.6766896;0.7904944
10.34052;3.896096;0.07738236;0.6767958;0.7904645
10.37603;3.931612;0.07743736;0.6764731;0.7904605
10.39561;3.951189;0.07777327;0.6760694;0.7903626
10.43549;3.991066;0.07762153;0.6754731;0.790174
10.45942;4.015002;0.07748247;0.6747454;0.7901039
10.48794;4.043516;0.07732452;0.6741527;0.7901653
10.51291;4.068487;0.07721168;0.6743593;0.7904306
10.54216;4.097738;0.07728595;0.6745207;0.7907313
10.5688;4.124378;0.07731065;0.6749945;0.7909213
10.60182;4.157401;0.07739117;0.6744239;0.7908192
10.62153;4.177107;0.07705552;0.6731287;0.7901492
10.65192;4.207498;0.07680748;0.6726671;0.7899232
10.68073;4.23631;0.07660352;0.6729966;0.7904242
10.70845;4.26403;0.0763668;0.6733081;0.7909366
10.73256;4.288136;0.0764328;0.6735272;0.7907735
10.76826;4.323836;0.07611075;0.672981;0.7903375
10.78849;4.344066;0.07553367;0.6723551;0.7898048
10.8173;4.37288;0.07557558;0.6718844;0.7897246
10.84408;4.399657;0.07578552;0.6719091;0.7900512
10.87529;4.430864;0.07560176;0.671769;0.7903732
10.89981;4.455385;0.07540302;0.6719213;0.790639
10.92502;4.480599;0.07485393;0.672103;0.7908411
10.95441;4.509984;0.0753445;0.6720764;0.7907037
10.98468;4.540261;0.07583174;0.6723117;0.7907989
11.00985;4.565425;0.07651021;0.6729654;0.7910337
11.03964;4.595221;0.07685352;0.6731495;0.7909208
11.06728;4.622853;0.07715891;0.6731406;0.7909198
11.10082;4.656393;0.07705712;0.6730193;0.7909679
11.12416;4.679734;0.07687017;0.6729591;0.7908714
11.15256;4.708139;0.07685848;0.6729267;0.7907364
11.17652;4.732093;0.07704474;0.6728939;0.790619
11.20573;4.761303;0.07708461;0.673191;0.7908075
11.23091;4.786483;0.07700248;0.6734065;0.7911199
11.26742;4.822999;0.07717736;0.6736795;0.7916405
11.28677;4.84235;0.07725412;0.6736317;0.7921336
11.31078;4.866358;0.07686289;0.6729789;0.7923927
11.34263;4.89821;0.07640357;0.6721382;0.792417
11.37177;4.927346;0.0766151;0.6710797;0.7924507
11.39853;4.954103;0.07689533;0.6705449;0.7928232
11.43077;4.986341;0.07671414;0.6707053;0.7939544
11.4525;5.008072;0.07671346;0.6708243;0.7945569
11.47786;5.033431;0.07727288;0.6705178;0.7951028
11.50954;5.065113;0.07804631;0.6696314;0.7955697
11.53268;5.088259;0.07857568;0.6690341;0.7960138
11.55542;5.110994;0.07938409;0.6692349;0.7976726
11.5919;5.147478;0.07979743;0.6688905;0.7986909
11.61501;5.170585;0.07989746;0.6685132;0.799188
11.64223;5.197805;0.07964036;0.6686171;0.7999249
11.6698;5.225378;0.07941851;0.669093;0.8007506
11.69702;5.252595;0.07956661;0.6697482;0.8013121
11.72183;5.277406;0.07988413;0.6703228;0.8014598
11.7583;5.31387;0.07933946;0.6711764;0.8012925
11.7775;5.333076;0.07841989;0.6715314;0.8014013
11.80124;5.356818;0.07685499;0.672287;0.8019363
11.83225;5.387828;0.07649419;0.6736158;0.8025255
11.86043;5.416006;0.07670105;0.6755472;0.8030048
11.88765;5.443223;0.07699193;0.6767162;0.8035276
11.9085;5.464073;0.07780408;0.678762;0.803129
11.94001;5.495586;0.0776018;0.679376;0.8035145
11.96514;5.520713;0.07733363;0.6802105;0.8036389
11.99455;5.550119;0.07783321;0.680635;0.8033131
12.01998;5.575554;0.07812101;0.6808817;0.803668
12.05116;5.606732;0.07754562;0.6829575;0.8033026
12.08309;5.638659;0.0782575;0.6832313;0.8050179
12.10604;5.661613;0.07894634;0.6854067;0.8050275
12.13082;5.686394;0.07889514;0.6890299;0.8048083
12.15475;5.710324;0.07892047;0.6913176;0.8047469
12.18425;5.739824;0.07954663;0.6920269;0.804996
12.20213;5.757701;0.08043997;0.6935946;0.8050876
12.24449;5.800059;0.08065802;0.6963788;0.8050482
12.26528;5.820854;0.0811609;0.6990804;0.8044666
12.29318;5.848757;0.08076464;0.6999639;0.8035715
12.3126;5.868169;0.08127771;0.70178;0.8022876
12.34252;5.898091;0.08111133;0.7035622;0.8015817
12.37446;5.930033;0.08097185;0.7051849;0.8009852
12.40385;5.959427;0.08108991;0.7062126;0.800755
12.42145;5.977025;0.08094597;0.7064508;0.8003107
12.44321;5.998779;0.08055509;0.7061993;0.7998794
12.47736;6.032931;0.08012066;0.7062973;0.7994013
12.50292;6.058488;0.07942559;0.7074403;0.7988564
12.52956;6.085131;0.07885092;0.7085799;0.7986041
12.55963;6.115205;0.07836871;0.7096023;0.7985801
12.58318;6.138751;0.07805686;0.7102703;0.7983038
12.60661;6.162181;0.07760783;0.7109955;0.7980078
12.63178;6.187348;0.07712121;0.7116131;0.7979926
12.65942;6.21499;0.07690096;0.7121238;0.7981921
12.68619;6.241764;0.0766847;0.7119341;0.7982464
12.71514;6.270707;0.07670668;0.7120845;0.7981877
12.74074;6.296313;0.07678171;0.7120389;0.7982563
12.76399;6.319562;0.07709228;0.7118905;0.7978679
12.78763;6.343199;0.07862467;0.7113672;0.7968422
12.81503;6.370598;0.07912517;0.7111204;0.7963939
12.84356;6.399135;0.07940386;0.7111293;0.7963515
12.87184;6.427408;0.07968751;0.7110585;0.7962151
12.89614;6.451716;0.07947087;0.7110255;0.795972
12.92011;6.475683;0.07906273;0.7112449;0.7954035
12.94851;6.504086;0.07819547;0.7113704;0.7955215
12.97437;6.529946;0.0772986;0.7115393;0.7955405
12.99976;6.555335;0.07689299;0.7109955;0.7949483
13.03476;6.590333;0.07673762;0.7105786;0.7949389
13.05366;6.609232;0.07646014;0.7108051;0.7949162
13.08056;6.63613;0.07676733;0.7109263;0.7945708
13.10847;6.664042;0.0768947;0.710546;0.794242
13.13223;6.687802;0.07677021;0.7100394;0.794205
13.1627;6.718275;0.07659177;0.7098281;0.7942569
13.19171;6.747282;0.07642394;0.7093153;0.7944871
13.21145;6.767027;0.07635792;0.7086097;0.7943832
13.23715;6.792724;0.0761345;0.7080631;0.7946808
13.26474;6.820312;0.07616578;0.7074594;0.7949519
13.29753;6.853102;0.07657956;0.7074593;0.7952681
13.31955;6.875121;0.07722123;0.7075578;0.7956878
13.34831;6.903883;0.07793839;0.7073687;0.7958356
13.37171;6.927285;0.07840857;0.7072401;0.7956887
13.39808;6.953655;0.07866676;0.7070321;0.7956088
13.42775;6.983323;0.07891911;0.7066615;0.7952963
