TotalTime;SegmentTime;XTran1
28.21132;10.82655;0.02600866
28.23679;10.85202;0.0227128
28.25412;10.86936;0.0155042
28.28669;10.90192;0.01201021
28.31066;10.9259;0.008514393
28.33431;10.94954;0.003757481
28.36013;10.97536;-0.000957709
28.38352;10.99875;-0.007693704
28.40921;11.02444;-0.01209999
28.43816;11.0534;-0.01670318
28.46092;11.07616;-0.02089728
28.4841;11.09933;-0.0248065
28.50648;11.12172;-0.02853987
28.53358;11.14882;-0.03213203
28.55839;11.17362;-0.03580119
28.58084;11.19607;-0.03754628
28.60718;11.22241;-0.04349709
28.63648;11.25171;-0.0462475
28.66157;11.27681;-0.04868472
28.69016;11.3054;-0.05059529
28.71347;11.3287;-0.05179018
28.73878;11.35402;-0.05206219
28.759;11.37423;-0.05171192
28.79136;11.40659;-0.05109848
28.81328;11.42851;-0.05070582
28.83618;11.45141;-0.05069041
28.86062;11.47585;-0.05031077
28.88474;11.49997;-0.0502837
28.91411;11.52934;-0.05038926
28.93487;11.5501;-0.05053624
28.95935;11.57458;-0.05095972
28.98246;11.59769;-0.05131775
29.01101;11.62624;-0.05152766
29.03563;11.65086;-0.05170138
29.05834;11.67357;-0.05171968
29.07697;11.6922;-0.05153833
29.11005;11.72528;-0.05136231
29.13456;11.74979;-0.05125259
29.15708;11.77231;-0.05115484
29.18083;11.79606;-0.05094618
29.2046;11.81983;-0.05083601
29.23068;11.84591;-0.05032983
29.25649;11.87172;-0.04987521
29.28232;11.89755;-0.04971393
29.30501;11.92024;-0.04944238
29.32722;11.94244;-0.04924285
29.34985;11.96508;-0.04975309
29.37477;11.98999;-0.05020976
29.4018;12.01703;-0.04988463
29.42367;12.03889;-0.04937945
29.44821;12.06344;-0.04874815
29.47925;12.09447;-0.04835287
29.50325;12.11848;-0.04798979
29.52523;12.14046;-0.04782119
