TotalTime;SegmentTime;XTran1
17.81731;3.540191;-0.01426303
17.84392;3.566802;-0.01068282
17.86376;3.58664;-0.006042592
17.88843;3.611309;-0.001167573
17.91556;3.638438;0.002428249
17.9384;3.66128;0.005821556
17.96678;3.689658;0.01018276
17.98955;3.712427;0.0140667
18.01548;3.738362;0.01779053
18.03896;3.761838;0.0199042
18.06561;3.78849;0.02682642
18.09664;3.819523;0.029764
18.12105;3.843928;0.0326065
18.14494;3.867823;0.03358341
18.17125;3.89413;0.03727147
18.2033;3.926182;0.04127312
18.22833;3.951212;0.04406045
18.25263;3.975514;0.0467609
18.2781;4.000983;0.04947672
18.30379;4.02667;0.05104179
18.32116;4.044044;0.05537418
18.35075;4.073636;0.05778647
18.37454;4.097421;0.05987815
18.39544;4.11832;0.06219503
18.41888;4.141763;0.06450823
18.44485;4.167734;0.06645037
18.47076;4.193641;0.06727996
18.48363;4.20651;0.06722146
18.51563;4.238511;0.0662972
18.53922;4.262101;0.06454643
18.56228;4.285165;0.0633724
18.58679;4.309674;0.06246705
18.62665;4.34953;0.06211166
18.65033;4.373214;0.06220272
18.67262;4.395507;0.06193963
18.69691;4.419797;0.06219771
18.74396;4.466843;0.06226064
18.76259;4.485472;0.06235491
18.77779;4.500674;0.06209844
18.8016;4.52448;0.06257802
18.83436;4.557247;0.0631939
18.86124;4.584119;0.06287827
18.88613;4.609014;0.06235819
18.9081;4.630982;0.06187223
18.93141;4.654293;0.0612479
18.9606;4.683481;0.06014508
18.98488;4.70776;0.05909607
19.00794;4.73082;0.05740859
19.04154;4.764418;0.05619673
19.06394;4.786817;0.05496888
19.08722;4.810095;0.05281821
19.11774;4.840619;0.0506022
19.13919;4.862071;0.0480793
19.16399;4.886873;0.04577485
19.18684;4.909716;0.04315601
19.21331;4.936188;0.04058958
19.23775;4.960635;0.03820437
19.25844;4.981317;0.03465889
19.28213;5.005007;0.03118832
19.30645;5.029334;0.02782427
19.32948;5.052364;0.02465495
19.35352;5.076395;0.02091105
19.38177;5.104645;0.01926541
19.39809;5.120972;0.01710147
19.42254;5.145424;0.01205292
19.45376;5.176635;0.008653156
19.4796;5.202482;0.005094364
19.50229;5.225166;0.000343084
19.53184;5.254721;-0.003728412
19.55322;5.276102;-0.007627062
19.5757;5.298575;-0.01170527
19.60032;5.323201;-0.01641438
19.62885;5.351727;-0.02043751
19.6514;5.374281;-0.024275
19.68038;5.403265;-0.02866254
19.70212;5.425001;-0.03226268
19.72763;5.450511;-0.03523357
19.75294;5.475817;-0.03824157
19.77542;5.498302;-0.0433601
19.80557;5.528447;-0.04650296
19.82835;5.55123;-0.04927755
19.852;5.574875;-0.05187556
19.87246;5.595341;-0.0555925
19.8965;5.619378;-0.05943055
19.92022;5.643103;-0.06351696
19.94888;5.671755;-0.06705478
19.97459;5.697472;-0.06989433
20.00221;5.725092;-0.07313457
20.02759;5.750471;-0.07583702
20.05162;5.774504;-0.07789984
20.07654;5.79942;-0.08000032
20.10199;5.824867;-0.08292469
20.12934;5.852225;-0.0855772
20.1542;5.877081;-0.08800089
20.17567;5.898557;-0.09058261
20.20198;5.924861;-0.09275612
20.22383;5.94671;-0.0962399
20.25289;5.975768;-0.09895112
20.27473;5.997615;-0.1004397
20.29456;6.017444;-0.1058041
20.32796;6.050846;-0.1090353
20.35261;6.075489;-0.1126373
20.37535;6.098229;-0.1163617
20.40213;6.12501;-0.1194336
20.42842;6.151303;-0.1204742
20.44763;6.170517;-0.1227394
20.48139;6.204277;-0.1230294
20.50244;6.225326;-0.1226159
20.52944;6.252322;-0.1223532
20.55975;6.282634;-0.1222893
20.57997;6.302855;-0.1223444
20.61491;6.337796;-0.122831
20.63857;6.361459;-0.123315
20.66211;6.38499;-0.1239607
20.68651;6.409397;-0.1245168
20.71211;6.434995;-0.1247038
20.73961;6.462497;-0.1247512
20.76407;6.486959;-0.1249765
20.78675;6.509631;-0.1254899
20.81195;6.534831;-0.1258614
20.83985;6.56273;-0.1258879
20.86476;6.587641;-0.1255538
20.88779;6.61068;-0.1249172
20.9146;6.637486;-0.124655
20.94115;6.66404;-0.1243908
20.96615;6.689033;-0.1254344
20.98554;6.708424;-0.1284889
21.01132;6.73421;-0.1294099
21.03788;6.760767;-0.1299348
21.06189;6.784777;-0.1292603
21.09175;6.81464;-0.1293468
21.11396;6.836848;-0.1297962
21.14076;6.863647;-0.130722
21.16297;6.885855;-0.1301619
21.19018;6.913068;-0.1293765
21.22213;6.94502;-0.1287406
21.24515;6.96804;-0.1287169
21.27432;6.997206;-0.1295647
21.29499;7.017875;-0.1292999
21.31365;7.036532;-0.1292625
21.343;7.06589;-0.1289988
21.36628;7.089162;-0.1288752
21.39276;7.115641;-0.1287888
21.42492;7.147803;-0.1280301
21.4628;7.185683;-0.1275031
21.48433;7.207211;-0.1268324
21.50642;7.229302;-0.1262437
21.527;7.249885;-0.1242734
21.55861;7.281497;-0.1221752
21.58077;7.30366;-0.1204217
21.60571;7.328598;-0.1199361
21.62226;7.345147;-0.1157319
21.66098;7.383871;-0.1141366
21.68084;7.403728;-0.1090316
21.71102;7.433905;-0.1053994
21.73652;7.459408;-0.1030934
21.7578;7.480685;-0.1003452
21.78244;7.505325;-0.09913069
21.80019;7.523077;-0.09353353
21.83348;7.556369;-0.09153727
21.858;7.580893;-0.08557368
21.89319;7.616081;-0.08240134
21.91672;7.639608;-0.0788126
21.9414;7.664292;-0.07666433
21.96495;7.687837;-0.07183568
21.99357;7.716456;-0.0679134
22.01792;7.740812;-0.06326658
22.04308;7.765972;-0.05786047
22.07187;7.794758;-0.05396341
22.09596;7.818846;-0.05027788
22.12059;7.843476;-0.04655063
22.1485;7.871392;-0.04348178
22.17302;7.895907;-0.0417317
22.18961;7.912496;-0.03707702
22.22105;7.94394;-0.03271104
22.24882;7.971711;-0.0281209
22.2737;7.996584;-0.02149613
22.3053;8.028184;-0.01672887
22.32872;8.051608;-0.01187956
22.3512;8.074086;-0.00950681
22.37347;8.096362;-0.002481245
22.40635;8.129241;0.000478491
22.43036;8.153252;0.004550472
22.459;8.181887;0.008478619
22.48313;8.20602;0.01426967
22.51086;8.233746;0.01924702
22.53583;8.25872;0.0235332
22.56006;8.282948;0.02757161
22.58439;8.307278;0.03113897
22.60667;8.329555;0.03420443
22.63084;8.353723;0.03766467
22.6599;8.382792;0.0401412
22.68195;8.40484;0.04345576
22.7062;8.429088;0.04658567
22.73175;8.454634;0.04933751
22.75452;8.477401;0.05241094
22.78202;8.504909;0.05474763
22.8062;8.529082;0.05735889
22.82895;8.551831;0.05967322
22.85331;8.576198;0.06195571
22.87828;8.60117;0.06377118
22.90363;8.626519;0.06420851
22.92103;8.64392;0.06476329
22.95116;8.674051;0.06390255
