TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZran
64.43787;5.330511;0.05764647;0.7967206;0.4546248;-0.09670305;0.7876576;0.4008856;-0.15434952;-0.009063;-0.0537392
64.46216;5.354795;0.05521827;0.7966777;0.455821;-0.0988322;0.7876951;0.4013146;-0.15405047;-0.0089826;-0.0545064
64.48463;5.377264;0.0541522;0.7961524;0.4568249;-0.09882348;0.7871667;0.3991075;-0.15297568;-0.0089857;-0.0577174
64.50964;5.402278;0.05367214;0.7948526;0.4586208;-0.09903394;0.7862911;0.4006515;-0.15270608;-0.0085615;-0.0579693
64.53464;5.427275;0.0526154;0.7944329;0.4597957;-0.09970011;0.7864972;0.4007409;-0.15231551;-0.0079357;-0.0590548
64.56118;5.45382;0.05196162;0.7935752;0.4597402;-0.1000653;0.7865615;0.3996387;-0.15202692;-0.0070137;-0.0601015
64.58303;5.475674;0.05178443;0.7924657;0.4595983;-0.1002139;0.7850966;0.3996363;-0.15199833;-0.0073691;-0.059962
64.60638;5.499024;0.051922;0.7915007;0.4597849;-0.1000892;0.783682;0.40008;-0.1520112;-0.0078187;-0.0597049
64.62943;5.522068;0.05242882;0.791002;0.4602186;-0.09953975;0.7828863;0.4005387;-0.15196857;-0.0081157;-0.0596799
64.65363;5.546271;0.05306176;0.7906102;0.4602387;-0.09882684;0.7829957;0.4006176;-0.1518886;-0.0076145;-0.0596211
64.6763;5.56895;0.05386179;0.7901852;0.4602372;-0.09799369;0.7825594;0.4006442;-0.15185548;-0.0076258;-0.059593
64.70364;5.596297;0.0549504;0.7905551;0.4596267;-0.09689105;0.7832923;0.4000831;-0.15184145;-0.0072628;-0.0595436
64.72729;5.619939;0.05538572;0.7905548;0.4588634;-0.09644528;0.7833792;0.3993312;-0.151831;-0.0071756;-0.0595322
64.74995;5.642598;0.05586343;0.7904736;0.4583459;-0.09596258;0.7833652;0.3988897;-0.15182601;-0.0071084;-0.0594562
64.77239;5.665046;0.05644969;0.7905378;0.458051;-0.09530003;0.7832903;0.3986097;-0.15174972;-0.0072475;-0.0594413
64.79593;5.688584;0.05639852;0.7909929;0.4578282;-0.09533604;0.7834185;0.3985355;-0.15173456;-0.0075744;-0.0592927
64.81955;5.712202;0.05624407;0.7920696;0.4573875;-0.09542459;0.7836106;0.3981411;-0.15166866;-0.008459;-0.0592464
64.84263;5.735279;0.05578026;0.7928357;0.4568591;-0.09587304;0.7842311;0.3977216;-0.1516533;-0.0086046;-0.0591375
64.86644;5.759088;0.05592822;0.7933334;0.456297;-0.09572086;0.7844747;0.397266;-0.15164908;-0.0088587;-0.059031
64.89123;5.783878;0.05590727;0.7934986;0.4551661;-0.09577793;0.7840501;0.3964596;-0.1516852;-0.0094485;-0.0587065
64.91713;5.809776;0.05664634;0.7933679;0.4547409;-0.09507367;0.7839314;0.3962014;-0.15172001;-0.0094365;-0.0585395
64.93967;5.832322;0.05710831;0.7925177;0.454969;-0.09473218;0.7830276;0.3968066;-0.15184049;-0.0094901;-0.0581624
64.96251;5.85516;0.05713612;0.7921814;0.4547407;-0.09477361;0.7827551;0.396703;-0.15190973;-0.0094263;-0.0580377
64.98985;5.882499;0.05702486;0.7923052;0.4545549;-0.09511547;0.783585;0.3970765;-0.15214033;-0.0087202;-0.0574784
65.00947;5.902122;0.0572877;0.7926686;0.4540387;-0.09493831;0.7838835;0.3966736;-0.15222601;-0.0087851;-0.0573651
65.03535;5.928008;0.05749445;0.7928098;0.4535141;-0.09495162;0.7843079;0.3968209;-0.15244607;-0.0085019;-0.0566932
65.06143;5.954082;0.05732383;0.7924429;0.4529197;-0.09523343;0.7840102;0.3964477;-0.15255726;-0.0084327;-0.056472
65.08614;5.978786;0.05704039;0.7921213;0.452663;-0.09568983;0.7842188;0.3965765;-0.15273022;-0.0079025;-0.0560865
65.1078;6.000453;0.05655876;0.7922038;0.4527913;-0.09618874;0.7841734;0.3966028;-0.1527475;-0.0080304;-0.0561885
65.12949;6.022138;0.05644526;0.7922068;0.4532448;-0.09631898;0.7842267;0.3970883;-0.15276424;-0.0079801;-0.0561565
65.15467;6.047325;0.05677862;0.7926435;0.453382;-0.09602126;0.7849197;0.3973138;-0.15279988;-0.0077238;-0.0560682
65.18493;6.07758;0.05740898;0.7924815;0.4531793;-0.09541167;0.7848583;0.3970978;-0.15282065;-0.0076232;-0.0560815
65.20296;6.095607;0.05776296;0.7921659;0.4530932;-0.09507553;0.7848005;0.3970129;-0.15283849;-0.0073654;-0.0560803
65.22789;6.120537;0.05788194;0.7922347;0.4532656;-0.09495742;0.7847501;0.3971713;-0.15283936;-0.0074846;-0.0560943
65.25148;6.144127;0.05810381;0.7928662;0.4536112;-0.09480977;0.7859396;0.3976875;-0.15291358;-0.0069266;-0.0559237
65.273;6.165652;0.05846746;0.792755;0.4537156;-0.09446459;0.7857283;0.3977598;-0.15293205;-0.0070267;-0.0559558
65.29733;6.189971;0.05898676;0.7921531;0.4528247;-0.09396433;0.7852616;0.396877;-0.15295109;-0.0068915;-0.0559477
65.32172;6.214362;0.05897012;0.7917603;0.45257;-0.09399265;0.7850243;0.3966012;-0.15296277;-0.006736;-0.0559688
65.34679;6.239439;0.05853936;0.7917442;0.4529841;-0.09441668;0.7855171;0.3969097;-0.15295604;-0.0062271;-0.0560744
65.37635;6.268997;0.05809452;0.7915224;0.4532906;-0.0948376;0.7853806;0.397062;-0.15293212;-0.0061418;-0.0562286
65.39638;6.289025;0.05740251;0.7912087;0.4534077;-0.09551132;0.785633;0.3970276;-0.15291383;-0.0055757;-0.0563801
65.41974;6.312384;0.05707278;0.7911137;0.4532784;-0.095837;0.7857311;0.3968103;-0.15290978;-0.0053826;-0.0564681
65.4425;6.335145;0.05743086;0.7914175;0.4535105;-0.09551499;0.7863383;0.3970731;-0.15294585;-0.0050792;-0.0564374
65.46769;6.36034;0.05938664;0.7919476;0.4535522;-0.09357475;0.786826;0.3970947;-0.15296139;-0.0051216;-0.0564575
65.49483;6.387475;0.05999342;0.7923862;0.4529034;-0.09307887;0.7886087;0.3965165;-0.15307229;-0.0037775;-0.0563869
65.51762;6.410273;0.0596494;0.7928454;0.4534077;-0.09362181;0.790109;0.3972426;-0.15327121;-0.0027364;-0.0561651
65.54176;6.434406;0.05924421;0.7934957;0.4531741;-0.09413185;0.7904152;0.3970518;-0.15337606;-0.0030805;-0.0561223
65.56516;6.457815;0.05890515;0.7932956;0.4530016;-0.09454746;0.7903044;0.3969849;-0.15345261;-0.0029912;-0.0560167
65.58799;6.480639;0.05867419;0.7932914;0.4523362;-0.09489233;0.7904179;0.3965728;-0.15356652;-0.0028735;-0.0557634
65.61363;6.506281;0.05865162;0.7933958;0.4523171;-0.09497716;0.7904271;0.3966542;-0.15362878;-0.0029687;-0.0556629
65.63748;6.530132;0.05839328;0.7929841;0.4528275;-0.09541641;0.7897791;0.3977425;-0.15380969;-0.003205;-0.055085
65.66515;6.557797;0.05814447;0.791823;0.452709;-0.09572195;0.7886119;0.3977073;-0.15386642;-0.0032111;-0.0550017
65.69405;6.586696;0.05800449;0.7918675;0.4524168;-0.09598083;0.7887198;0.3977359;-0.15398532;-0.0031477;-0.0546809
65.71652;6.60917;0.05813684;0.7922621;0.4520804;-0.09587014;0.7890286;0.3973314;-0.15400698;-0.0032335;-0.054749
65.73988;6.632524;0.05788542;0.7921857;0.4518318;-0.09611978;0.7882509;0.3970729;-0.1540052;-0.0039348;-0.0547589
65.76453;6.657182;0.05769641;0.7920622;0.4511161;-0.09630616;0.7880537;0.3963748;-0.15400257;-0.0040085;-0.0547413
65.78997;6.682617;0.05764824;0.7918911;0.4510498;-0.09636675;0.7873824;0.3964118;-0.15401499;-0.0045087;-0.054638
65.81486;6.707505;0.05725803;0.7912002;0.4512383;-0.09676397;0.7867278;0.3966393;-0.154022;-0.0044724;-0.054599
65.83869;6.731337;0.05741207;0.7909254;0.4511988;-0.0966488;0.7862004;0.3967577;-0.15406087;-0.004725;-0.0544411
65.86297;6.755612;0.0578902;0.7912382;0.4513778;-0.09616517;0.7865645;0.3969153;-0.15405537;-0.0046737;-0.0544625
65.88655;6.779197;0.05835421;0.7912012;0.4515125;-0.09570152;0.7865364;0.3970386;-0.15405573;-0.0046648;-0.0544739
65.91277;6.805411;0.0589443;0.791227;0.4511111;-0.09510624;0.7865812;0.3966109;-0.15405054;-0.0046458;-0.0545002
65.93878;6.831426;0.05885874;0.7911717;0.4508683;-0.09517712;0.7865699;0.3962893;-0.15403586;-0.0046018;-0.054579
65.96381;6.856451;0.05858515;0.7910919;0.4508368;-0.09544347;0.7864988;0.396205;-0.15402862;-0.0045931;-0.0546318
65.98771;6.880353;0.0585464;0.791386;0.4509773;-0.0954593;0.7868126;0.3962265;-0.1540057;-0.0045734;-0.0547508
66.01342;6.906067;0.05860085;0.7915908;0.4499125;-0.09540053;0.7870393;0.3951451;-0.15400138;-0.0045515;-0.0547674
66.04002;6.932671;0.05869419;0.7920401;0.4491999;-0.09526087;0.7875133;0.3942164;-0.15395506;-0.0045268;-0.0549835
66.06453;6.957175;0.05902512;0.7923551;0.4484244;-0.09490622;0.787804;0.3933523;-0.15393134;-0.0045511;-0.0550721
66.0892;6.98184;0.05842564;0.7919396;0.4467384;-0.09549942;0.7873734;0.3916354;-0.15392506;-0.0045662;-0.055103
66.11763;7.010274;0.05817673;0.7912438;0.4474801;-0.09575185;0.7866793;0.3924012;-0.15392858;-0.0045645;-0.0550789
66.14028;7.032922;0.0575554;0.7903855;0.4480918;-0.09635681;0.7858347;0.3930055;-0.15391221;-0.0045508;-0.0550863
66.16338;7.056015;0.05707692;0.7899225;0.4475917;-0.09684141;0.7853538;0.3925655;-0.15391833;-0.0045687;-0.0550262
66.18707;7.079703;0.05661653;0.789382;0.4460353;-0.09730172;0.7848428;0.3910699;-0.15391825;-0.0045392;-0.0549654
66.21337;7.106008;0.05598161;0.7881083;0.4462593;-0.09794683;0.7835661;0.3913383;-0.15392844;-0.0045422;-0.054921
66.23845;7.131085;0.05559573;0.7875836;0.4463022;-0.09838352;0.7831962;0.3915384;-0.15397925;-0.0043874;-0.0547638
66.26321;7.15584;0.05528892;0.7877777;0.4463275;-0.09871734;0.7834028;0.3916279;-0.15400626;-0.0043749;-0.0546996
66.28615;7.178785;0.05508427;0.7879806;0.4466094;-0.09892157;0.7835701;0.3918968;-0.15400584;-0.0044105;-0.0547126
66.30885;7.201481;0.05478987;0.7881141;0.4470266;-0.09930205;0.7839641;0.3925823;-0.15409192;-0.00415;-0.0544443
66.33556;7.228201;0.05481238;0.7881841;0.4476014;-0.09941545;0.7842951;0.3935997;-0.15422783;-0.003889;-0.0540017
66.36235;7.25499;0.05489086;0.787863;0.4478309;-0.09936138;0.7840964;0.3938052;-0.15425224;-0.0037666;-0.0540257
66.38699;7.279624;0.05497581;0.7878376;0.448352;-0.09927329;0.7839711;0.3942671;-0.1542491;-0.0038665;-0.0540849
66.40908;7.301717;0.05509745;0.7879744;0.4488578;-0.09915166;0.7841078;0.3947729;-0.15424911;-0.0038666;-0.0540849
66.43441;7.32705;0.05553759;0.7885209;0.4492992;-0.09875095;0.7849388;0.3952674;-0.15428854;-0.0035821;-0.0540318
66.46263;7.355275;0.05623979;0.7891337;0.4491122;-0.09804132;0.7854795;0.3949772;-0.15428111;-0.0036542;-0.054135
66.48462;7.377262;0.05658636;0.7893758;0.4486452;-0.09766996;0.7856083;0.3943754;-0.15425632;-0.0037675;-0.0542698
66.50784;7.400487;0.0565466;0.7890843;0.4483952;-0.09768769;0.7851883;0.3940462;-0.15423429;-0.003896;-0.054349
66.52935;7.421991;0.0562843;0.7887024;0.4485069;-0.09792514;0.7846426;0.3940598;-0.15420944;-0.0040598;-0.0544471
66.5527;7.445348;0.05627149;0.7881004;0.4488707;-0.09787927;0.7832927;0.3941957;-0.15415076;-0.0048077;-0.054675
66.58206;7.474707;0.05594952;0.7879368;0.449132;-0.09820841;0.7833791;0.3944879;-0.15415793;-0.0045577;-0.0546441
66.60519;7.497841;0.05561329;0.7886754;0.4486905;-0.09852807;0.782883;0.3940135;-0.15414136;-0.0057924;-0.054677
66.62881;7.52146;0.05598841;0.789086;0.4480353;-0.09814623;0.7836504;0.3933558;-0.15413464;-0.0054356;-0.0546795
66.65181;7.544452;0.056123;0.7891822;0.4477797;-0.09796783;0.7834494;0.3928905;-0.15409083;-0.0057328;-0.0548892
66.68008;7.572726;0.05623452;0.7889047;0.44783;-0.09785183;0.7832475;0.392944;-0.15408635;-0.0056572;-0.054886
66.69942;7.59206;0.05627993;0.7884325;0.448012;-0.09779283;0.7827338;0.3930883;-0.15407276;-0.0056987;-0.0549237
66.72704;7.619678;0.05607637;0.7880887;0.4482545;-0.09798902;0.7823827;0.393317;-0.15406539;-0.005706;-0.0549375
66.75385;7.646498;0.05589464;0.7880479;0.4484242;-0.0981524;0.7824132;0.3934435;-0.15404704;-0.0056347;-0.0549807
66.77528;7.667922;0.05594252;0.7881504;0.4483058;-0.09810428;0.7824841;0.3933402;-0.1540468;-0.0056663;-0.0549656
66.80026;7.692909;0.05611867;0.7884895;0.4480589;-0.09789927;0.7833244;0.3929809;-0.15401794;-0.0051651;-0.055078
66.8273;7.719949;0.05616695;0.7888205;0.4481272;-0.0978557;0.7836816;0.393051;-0.15402265;-0.0051389;-0.0550762
66.85036;7.743014;0.05604708;0.7891305;0.4480852;-0.09797886;0.7843072;0.3929884;-0.15402594;-0.0048233;-0.0550968
66.87817;7.770819;0.05596728;0.7892223;0.4478815;-0.09806304;0.7843974;0.3927859;-0.15403032;-0.0048249;-0.0550956
66.89637;7.789026;0.05587859;0.7892896;0.4478534;-0.09815833;0.7846883;0.3927592;-0.15403692;-0.0046013;-0.0550942
66.92003;7.812682;0.0555527;0.7892345;0.4478278;-0.09848849;0.7846965;0.3927161;-0.15404119;-0.004538;-0.0551117
66.94682;7.839475;0.05537144;0.7888232;0.4477148;-0.09867399;0.7844363;0.3925923;-0.15404543;-0.0043869;-0.0551225
66.9696;7.862253;0.05535444;0.7887835;0.4477132;-0.0986963;0.7844101;0.3925844;-0.15405074;-0.0043734;-0.0551288
66.99489;7.887538;0.05555739;0.7887749;0.4474559;-0.09848984;0.7844605;0.3923101;-0.15404723;-0.0043144;-0.0551458
67.01839;7.911037;0.05539136;0.7888537;0.447724;-0.09865493;0.7845772;0.3925694;-0.15404629;-0.0042765;-0.0551546
67.04205;7.934692;0.05531505;0.7886893;0.4481127;-0.09872372;0.7845328;0.3929537;-0.15403877;-0.0041565;-0.055159
67.06933;7.961979;0.05483565;0.788519;0.4485272;-0.09920146;0.7843699;0.3933624;-0.15403711;-0.0041491;-0.0551648
67.09451;7.987157;0.05482413;0.7882721;0.4492001;-0.09920694;0.7841362;0.3940282;-0.15403107;-0.0041359;-0.0551719
67.12217;8.014818;0.05540677;0.7883037;0.449923;-0.09861664;0.7841966;0.394742;-0.15402341;-0.0041071;-0.055181
67.14256;8.03521;0.05547022;0.7880279;0.450083;-0.09854569;0.7839796;0.3948969;-0.15401591;-0.0040483;-0.0551861
67.16852;8.061164;0.05533931;0.7882747;0.4507023;-0.09865331;0.7843081;0.3954723;-0.15399262;-0.0039666;-0.05523
67.19463;8.087275;0.0563488;0.7890092;0.4523523;-0.09764226;0.7850375;0.3971318;-0.15399106;-0.0039717;-0.0552205
67.21712;8.10977;0.05847745;0.7892616;0.4520108;-0.09551501;0.7852827;0.396794;-0.15399246;-0.0039789;-0.0552168
67.2466;8.139251;0.06046238;0.788691;0.4506741;-0.09348973;0.7848245;0.3953387;-0.15395211;-0.0038665;-0.0553354
67.26357;8.156226;0.06181153;0.7893612;0.4488983;-0.09213352;0.7855245;0.3935612;-0.15394505;-0.0038367;-0.0553371
67.29111;8.183759;0.06277449;0.7907646;0.4463062;-0.09115677;0.786962;0.3909495;-0.15393126;-0.0038026;-0.0553567
67.31626;8.208916;0.06283633;0.7909758;0.4444038;-0.09110016;0.7871566;0.3890791;-0.15393649;-0.0038192;-0.0553247
67.33926;8.231912;0.06176987;0.7916786;0.4441211;-0.09216794;0.7878677;0.3888073;-0.15393781;-0.0038109;-0.0553138
67.36466;8.257321;0.06245813;0.7914412;0.4464159;-0.09146836;0.7876283;0.3910723;-0.15392649;-0.0038129;-0.0553436
67.38748;8.28014;0.06023565;0.7919673;0.4493718;-0.09367906;0.7881843;0.3940004;-0.15391471;-0.003783;-0.0553714
67.4154;8.308057;0.05974083;0.7925928;0.4508757;-0.09416157;0.7887934;0.3954789;-0.1539024;-0.0037994;-0.0553968
67.43979;8.332445;0.05894954;0.7936049;0.4515946;-0.09494172;0.7898209;0.3961781;-0.15389126;-0.003784;-0.0554165
67.46349;8.356149;0.05878662;0.795077;0.4512733;-0.09509461;0.7913132;0.395834;-0.15388123;-0.0037638;-0.0554393
67.48812;8.380778;0.0594528;0.7963147;0.4497239;-0.09439921;0.7926005;0.3942077;-0.15385201;-0.0037142;-0.0555162
67.5112;8.403858;0.05960677;0.7967761;0.4499141;-0.09423742;0.7930737;0.3943941;-0.15384419;-0.0037024;-0.05552
67.53952;8.432176;0.05961661;0.7968229;0.4507988;-0.09421234;0.7931641;0.395245;-0.15382895;-0.0036588;-0.0555538
67.56312;8.45577;0.05999341;0.7958618;0.4507238;-0.09383227;0.7922332;0.395178;-0.15382568;-0.0036286;-0.0555458
67.58839;8.481039;0.05992586;0.7943972;0.4515035;-0.09388603;0.7908314;0.3959197;-0.15381189;-0.0035658;-0.0555838
67.61053;8.503179;0.06019881;0.7936383;0.4515145;-0.0936183;0.7900759;0.3959498;-0.15381711;-0.0035624;-0.0555647
67.63873;8.531378;0.06148468;0.7939449;0.4512978;-0.09232779;0.790388;0.3957177;-0.15381247;-0.0035569;-0.0555801
67.66304;8.55569;0.06198672;0.7941393;0.4515429;-0.09182171;0.7905809;0.3959563;-0.15380843;-0.0035584;-0.0555866
67.68754;8.58019;0.06297856;0.7945841;0.4507569;-0.0908336;0.7910404;0.3951876;-0.15381216;-0.0035437;-0.0555693
67.71363;8.606284;0.06435293;0.7953427;0.4502965;-0.08945999;0.791804;0.3947309;-0.15381292;-0.0035387;-0.0555656
67.7387;8.631353;0.06474906;0.7957375;0.4513034;-0.08906572;0.7921867;0.3957379;-0.15381478;-0.0035508;-0.0555655
67.76276;8.655416;0.06362423;0.7958169;0.4549721;-0.09019001;0.7922834;0.3993989;-0.15381424;-0.0035335;-0.0555732
67.79124;8.683899;0.06299741;0.7953854;0.456368;-0.09080682;0.7918653;0.4007704;-0.15380423;-0.0035201;-0.0555976
67.81467;8.707332;0.06319694;0.7949377;0.4555883;-0.09060758;0.7914253;0.399994;-0.15380452;-0.0035124;-0.0555943
67.84544;8.738099;0.06327877;0.794536;0.45545;-0.09052775;0.7910404;0.3998609;-0.15380652;-0.0034956;-0.0555891
67.86391;8.75656;0.0632299;0.7941477;0.4558054;-0.0905721;0.7906514;0.4001992;-0.153802;-0.0034963;-0.0556062
67.88845;8.781101;0.06300653;0.7939983;0.4557167;-0.09079663;0.7905118;0.4001195;-0.15380316;-0.0034865;-0.0555972
67.90875;8.801402;0.06313343;0.7942334;0.4555004;-0.0906651;0.7907731;0.3998899;-0.15379853;-0.0034603;-0.0556105
67.92849;8.82114;0.06339255;0.7944897;0.4547259;-0.09040527;0.7910339;0.399114;-0.15379782;-0.0034558;-0.0556119
67.96024;8.852883;0.06403773;0.7944214;0.4554265;-0.08974396;0.7909956;0.3997523;-0.15378169;-0.0034258;-0.0556742
67.98732;8.879967;0.06338228;0.7945131;0.4556762;-0.09039751;0.7911025;0.3999855;-0.15377979;-0.0034106;-0.0556907
68.00983;8.902476;0.06298588;0.7945735;0.4546877;-0.0907955;0.7911502;0.3989936;-0.15378138;-0.0034233;-0.0556941
68.03291;8.925556;0.06283671;0.7943041;0.4545689;-0.09094565;0.7908759;0.3988739;-0.15378236;-0.0034282;-0.055695
68.0588;8.951447;0.0630722;0.7944363;0.4547094;-0.09071009;0.7910234;0.3990129;-0.15378229;-0.0034129;-0.0556965
68.08459;8.977231;0.0638746;0.7948869;0.455049;-0.08990444;0.7914742;0.3993461;-0.15377904;-0.0034127;-0.0557029
68.10862;9.001265;0.06414178;0.7957938;0.4548921;-0.08964102;0.7923873;0.3992007;-0.1537828;-0.0034065;-0.0556914
68.13081;9.023458;0.06378016;0.7957092;0.4545972;-0.09000294;0.7922958;0.398908;-0.1537831;-0.0034134;-0.0556892
68.15496;9.047606;0.06389838;0.7950382;0.4548426;-0.08988902;0.7916293;0.3991599;-0.1537874;-0.0034089;-0.0556827
68.18327;9.075913;0.06417072;0.7948607;0.4551165;-0.08961588;0.791447;0.3994262;-0.1537866;-0.0034137;-0.0556903
68.20681;9.099461;0.06444067;0.7952702;0.455718;-0.08934641;0.7918825;0.4000283;-0.15378708;-0.0033877;-0.0556897
68.2308;9.123451;0.06433399;0.7957537;0.4557648;-0.0894537;0.7923566;0.4000734;-0.15378769;-0.0033971;-0.0556914
68.25169;9.144352;0.06445736;0.7956475;0.4555237;-0.0893344;0.7922581;0.3998401;-0.15379176;-0.0033894;-0.0556836
68.27544;9.168096;0.06491029;0.7950632;0.4549694;-0.08888314;0.7916868;0.3992913;-0.15379343;-0.0033764;-0.0556781
68.29899;9.191648;0.06527586;0.7941078;0.4545561;-0.08851895;0.7907212;0.3988793;-0.15379481;-0.0033866;-0.0556768
68.32722;9.219881;0.06522494;0.7938161;0.4550692;-0.0885694;0.7904239;0.3993866;-0.15379434;-0.0033922;-0.0556826
68.35069;9.243344;0.06454333;0.7938128;0.4556609;-0.08926118;0.7904646;0.4000028;-0.15380451;-0.0033482;-0.0556581
68.37376;9.266416;0.06370589;0.7938925;0.4553339;-0.09009835;0.7907113;0.3996605;-0.15380424;-0.0031812;-0.0556734
68.40456;9.297217;0.06324825;0.7945562;0.4555545;-0.0905674;0.7913296;0.3999054;-0.15381565;-0.0032266;-0.0556491
68.42064;9.313297;0.06247149;0.7946718;0.4563473;-0.09134446;0.7914741;0.4006898;-0.15381595;-0.0031977;-0.0556575
68.44716;9.339815;0.06217723;0.7946351;0.4562378;-0.09163974;0.7914753;0.4005757;-0.15381697;-0.0031598;-0.0556621
68.47126;9.363916;0.06240869;0.7941228;0.4558456;-0.09141535;0.7910182;0.4001975;-0.15382404;-0.0031046;-0.0556481
68.49659;9.389247;0.06307364;0.7937204;0.4553841;-0.09075053;0.7905855;0.3997241;-0.15382417;-0.0031349;-0.05566
68.51831;9.410972;0.06303746;0.793308;0.4558577;-0.09079035;0.790166;0.4002111;-0.15382781;-0.003142;-0.0556466
68.54593;9.438588;0.06217397;0.7935032;0.4553692;-0.09165557;0.7903585;0.3997279;-0.15382954;-0.0031447;-0.0556413
68.56841;9.461063;0.06169999;0.7936413;0.4551778;-0.09213147;0.7904945;0.3995463;-0.15383146;-0.0031468;-0.0556315
68.59158;9.484235;0.06171851;0.7925661;0.454932;-0.09211577;0.7894129;0.399307;-0.15383428;-0.0031532;-0.055625
68.61594;9.508601;0.06170812;0.791755;0.4550495;-0.09215038;0.788635;0.3994914;-0.1538585;-0.00312;-0.0555581
68.63852;9.531173;0.06111003;0.7914842;0.454917;-0.09274711;0.7883532;0.3993384;-0.15385714;-0.003131;-0.0555786
68.66889;9.561544;0.06055804;0.7913519;0.4540036;-0.09329959;0.7882184;0.3984278;-0.15385763;-0.0031335;-0.0555758
68.68703;9.579681;0.05968251;0.7915403;0.4538544;-0.09417394;0.7884076;0.3982719;-0.15385645;-0.0031327;-0.0555825
68.70969;9.60234;0.05993319;0.7919787;0.4531703;-0.09392344;0.788842;0.3975872;-0.15385663;-0.0031367;-0.0555831
68.73538;9.628033;0.05952206;0.7921385;0.4534053;-0.09434821;0.7890244;0.3978549;-0.15387027;-0.0031141;-0.0555504
68.7617;9.654344;0.05923571;0.7927237;0.4535068;-0.09463449;0.7895942;0.3979444;-0.1538702;-0.0031295;-0.0555624
68.78628;9.678928;0.05925676;0.7929885;0.4537036;-0.09461354;0.7898571;0.3981332;-0.1538703;-0.0031314;-0.0555704
68.80733;9.699979;0.05894949;0.7933568;0.4549003;-0.09492195;0.790221;0.3993334;-0.15387144;-0.0031358;-0.0555669
68.83089;9.72355;0.05823711;0.7932647;0.4559326;-0.09563559;0.7901261;0.4003693;-0.1538727;-0.0031386;-0.0555633
68.85734;9.749992;0.05762754;0.7933925;0.4573264;-0.09624644;0.7902463;0.4017651;-0.15387398;-0.0031462;-0.0555613
68.88322;9.775869;0.05743215;0.7935269;0.4569941;-0.09644315;0.7903773;0.4014385;-0.1538753;-0.0031496;-0.0555556
68.90766;9.800313;0.05767062;0.7936506;0.4564997;-0.09621099;0.7904692;0.4009701;-0.15388161;-0.0031814;-0.0555296
68.92967;9.822325;0.05785473;0.7937658;0.456119;-0.09603278;0.7905754;0.4005973;-0.15388751;-0.0031904;-0.0555217
68.95453;9.847184;0.05810215;0.7935014;0.4560282;-0.09580076;0.7902941;0.4005431;-0.15390291;-0.0032073;-0.0554851
68.97727;9.86993;0.05802348;0.7931815;0.4558487;-0.09589341;0.7899624;0.4003982;-0.15391689;-0.0032191;-0.0554505
69.00237;9.895024;0.05794218;0.7924696;0.4557834;-0.09600388;0.7891858;0.4004066;-0.15394606;-0.0032838;-0.0553768
69.02835;9.921012;0.05816319;0.7917287;0.4556319;-0.09578573;0.7884439;0.4002454;-0.15394892;-0.0032848;-0.0553865
69.0529;9.945562;0.05860358;0.7915117;0.4553762;-0.09534508;0.7882309;0.3999884;-0.15394866;-0.0032808;-0.0553878
69.07714;9.969797;0.05912606;0.791725;0.4553635;-0.09484691;0.7883705;0.4000469;-0.15397297;-0.0033545;-0.0553166
69.10062;9.993284;0.05922958;0.7915302;0.4551058;-0.09473891;0.7881964;0.3997654;-0.15396849;-0.0033338;-0.0553404
69.12767;10.02033;0.05900764;0.7910026;0.4554977;-0.09496151;0.7876402;0.4001637;-0.15396915;-0.0033624;-0.055334
69.15177;10.04444;0.05939268;0.7908533;0.4546601;-0.09457675;0.7874988;0.3993341;-0.15396943;-0.0033545;-0.055326
69.17502;10.06769;0.06020105;0.7912266;0.4527065;-0.09377563;0.7878656;0.3973994;-0.15397668;-0.003361;-0.0553071
69.19583;10.0885;0.06110869;0.7911975;0.4506722;-0.09286717;0.7878355;0.3953581;-0.15397586;-0.003362;-0.0553141
69.21877;10.11144;0.06159134;0.7911154;0.4508366;-0.09238316;0.7877489;0.3955212;-0.1539745;-0.0033665;-0.0553154
69.24364;10.13632;0.06207427;0.7908342;0.4510909;-0.09190065;0.7874607;0.3957769;-0.15397492;-0.0033735;-0.055314
69.27453;10.1672;0.06210443;0.7913707;0.4510646;-0.09187379;0.787991;0.3957609;-0.15397822;-0.0033797;-0.0553037
69.29494;10.18762;0.06202662;0.7918582;0.4512561;-0.09195094;0.788473;0.395952;-0.15397756;-0.0033852;-0.0553041
69.31644;10.20911;0.0616909;0.7922455;0.4508495;-0.09228562;0.7888655;0.3955402;-0.15397652;-0.00338;-0.0553093
69.3401;10.23278;0.06095426;0.7919664;0.4507154;-0.09301962;0.7885814;0.3953946;-0.15397388;-0.003385;-0.0553208
69.36359;10.25626;0.05981351;0.7913296;0.4512346;-0.09415838;0.7879457;0.3959092;-0.15397189;-0.0033839;-0.0553254
69.39836;10.29103;0.0590426;0.7913387;0.4512636;-0.09493352;0.7879498;0.3959445;-0.15397612;-0.0033889;-0.0553191
69.42308;10.31575;0.05908178;0.7911818;0.4505972;-0.09491123;0.7878932;0.395311;-0.15399301;-0.0032886;-0.0552862
69.44901;10.34168;0.05901613;0.7913236;0.4506962;-0.09498402;0.7880567;0.3954052;-0.15400015;-0.0032669;-0.055291
