TotalTime;SegmentTime;XTran1
25.68279;2.945594;-0.1591729
25.70602;2.968821;-0.153929
25.73572;2.998523;-0.1491279
25.76157;3.02437;-0.145956
25.77983;3.042634;-0.137619
25.82088;3.083685;-0.1324927
25.83756;3.10036;-0.1261241
25.86598;3.128786;-0.120111
25.89388;3.156681;-0.1155174
25.91977;3.182571;-0.1100462
25.94863;3.21143;-0.1060651
25.97543;3.238231;-0.1018982
25.99553;3.258334;-0.09630273
26.02452;3.287323;-0.09173945
26.05025;3.313049;-0.08756252
26.07398;3.336782;-0.08262778
26.09959;3.362393;-0.07860093
26.13109;3.393891;-0.07530507
26.15454;3.41734;-0.07209291
26.17799;3.440787;-0.06863236
26.20454;3.467345;-0.06511883
26.22896;3.491765;-0.06302227
26.24809;3.510886;-0.05805831
26.28318;3.545977;-0.05473109
26.30986;3.572662;-0.05169246
26.33431;3.597109;-0.04910102
26.35851;3.621312;-0.0474153
26.37582;3.638624;-0.04223572
26.40932;3.672118;-0.03897198
26.43717;3.699968;-0.03633405
26.46202;3.724825;-0.03401992
26.48827;3.751066;-0.03225029
26.51411;3.776913;-0.03063583
26.54107;3.803865;-0.02901846
26.57404;3.836842;-0.02759883
26.58842;3.851225;-0.02526185
26.61777;3.880566;-0.02235834
26.64908;3.911879;-0.02033583
26.67016;3.932957;-0.01834065
26.7002;3.963003;-0.01702645
26.72122;3.984022;-0.01548264
26.74972;4.012522;-0.01373853
26.77942;4.042217;-0.012054
26.79926;4.062055;-0.01105205
26.81854;4.081334;-0.007903576
26.85502;4.117818;-0.006344322
26.8803;4.143095;-0.005003866
26.90556;4.168351;-0.003349323
26.93136;4.194158;-0.002186008
26.9565;4.219291;-0.001473147
26.97447;4.237269;0.000198714
27.01294;4.275734;0.001701795
27.0358;4.298593;0.003275339
27.06283;4.325628;0.004722055
27.09475;4.357541;0.006244633
27.11494;4.37774;0.007451713
27.13795;4.400745;0.008525949
27.16922;4.432012;0.009602785
27.19286;4.455655;0.01071286
27.21495;4.477746;0.01143535
27.24647;4.509262;0.01175671
27.27122;4.534011;0.0118317
27.30511;4.567899;0.01147758
27.32485;4.587649;0.01116509
27.349;4.611793;0.0110124
27.36931;4.6321;0.01071246
27.40014;4.662936;0.01074957
27.42658;4.689374;0.01110358
27.45464;4.717431;0.0115989
27.4798;4.742597;0.01221605
27.50472;4.767512;0.0125315
27.52887;4.791659;0.012609
27.5598;4.822588;0.01263642
27.58109;4.843882;0.01249215
27.60477;4.867565;0.01280732
27.63842;4.901217;0.01322538
27.66593;4.928726;0.01365544
27.68758;4.950373;0.01468118
27.71327;4.976068;0.01539112
27.73845;5.001245;0.01548061
27.76419;5.026987;0.0148183
27.79973;5.062528;0.0134469
27.81516;5.077959;0.01072587
27.8444;5.107194;0.008100104
27.86866;5.131456;0.007508028
27.88547;5.148266;0.00593698
27.91914;5.181933;0.003663592
27.94635;5.209144;0.001604788
27.97097;5.233766;-0.000523418
27.99972;5.262513;-0.001313038
28.01937;5.282166;-0.002728209
28.04993;5.312729;-0.003836781
28.07833;5.341127;-0.005252738
28.10391;5.366707;-0.00667271
28.12833;5.391124;-0.008304223
28.15699;5.419783;-0.009287793
28.18329;5.44608;-0.01138237
28.20954;5.472335;-0.01333461
28.2367;5.499498;-0.0157334
28.26052;5.523311;-0.02017171
28.28919;5.551983;-0.02462738
28.31441;5.577198;-0.02718368
28.3449;5.607695;-0.03025701
28.36814;5.630929;-0.03294806
28.39401;5.656799;-0.03537512
28.41675;5.679543;-0.03849907
28.44684;5.709633;-0.04124694
28.47164;5.734428;-0.04392465
28.5004;5.763195;-0.04605259
28.52336;5.786152;-0.04842109
28.54988;5.812675;-0.05124276
28.57701;5.839796;-0.05412351
